Dist Code,Year,State Code,State Name,Dist Name,JAN,FEB,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPT,OCT,NOV,DEC,ANNUAL
105,2009,7,Maharashtra,Sangli,0,0,0,0,37.2,58.3,178.6,101.9,198.5,117.9,0,0,692.4
105,2012,7,Maharashtra,Sangli,0,0,0,18.3,5.7,49.6,103,68.9,70.4,145.1,9.4,0,470.4
105,2013,7,Maharashtra,Sangli,0,0.6,0,12.5,15.1,124.1,185.6,58.7,165.3,53.8,10,0,625.7
105,2014,7,Maharashtra,Sangli,0,0,5.7,27,38.8,65.8,211.6,217.1,62.2,94.9,26.9,22.4,772.4
105,2015,7,Maharashtra,Sangli,8.6,0,31.9,18.6,55.6,131.2,23,26.3,106.3,73.6,5.7,0,480.8
106,2005,7,Maharashtra,Solapur,0,0,0.9,3.6,4.7,41.6,155.9,110.5,151.7,166.9,0,0,635.8
106,2006,7,Maharashtra,Solapur,0,0,0.7,1.2,21.5,140.8,32,61.8,231.4,44.5,8.7,0,542.6
106,2007,7,Maharashtra,Solapur,0,0,0,0.1,0.2,227,49.8,143,223.4,0,9.5,0,653
106,2008,7,Maharashtra,Solapur,0,0,49.7,7.7,4.8,27.7,63.4,156.2,279.1,58,25.4,0.5,672.5
106,2009,7,Maharashtra,Solapur,0,0,1,0.8,32.8,75.3,54,167,230.4,109.8,0,0,671.1
106,2012,7,Maharashtra,Solapur,0,0,0,31.4,28.7,54.7,87.8,47.9,94.2,105.3,4.6,0,454.6
106,2013,7,Maharashtra,Solapur,0,0.9,1.5,20.8,11.3,89,156.1,44.3,225.6,38.7,5.6,0,593.8
106,2014,7,Maharashtra,Solapur,0,10.1,35.5,17,44.6,51.5,78.9,195.5,44.3,28.8,35.4,5.4,547
106,2015,7,Maharashtra,Solapur,0,0,16.1,10.8,21.8,96.2,5.1,32,98.5,66.3,4.3,0.5,351.6
107,2005,7,Maharashtra,Kolhapur,0.3,0.1,0,17.7,9.7,467.5,953.6,736.5,514.9,109.4,0,0.1,2809.8
107,2006,7,Maharashtra,Kolhapur,0,0,1.2,0.1,37.5,403.7,978.8,814.6,299.2,66.3,10,0,2611.4
107,2007,7,Maharashtra,Kolhapur,0,0,0,0.6,3.8,680.2,598.2,653.2,271.9,42.7,10,0,2260.6
107,2008,7,Maharashtra,Kolhapur,0,0,56.5,3.3,69.1,435.8,329.6,671.3,419.1,91.8,1.8,3.7,2082
107,2009,7,Maharashtra,Kolhapur,0,0,2.6,0.8,1.8,93.9,1089.3,229.8,292.4,173,0,0,1883.6
107,2012,7,Maharashtra,Kolhapur,0,0,0,37.2,12.3,213.7,535.6,403.6,250.2,148.8,17.5,0,1618.9
107,2013,7,Maharashtra,Kolhapur,0,4.9,1.9,12.9,36.3,462.6,826.1,328.7,155.4,62.2,0.6,0,1891.6
107,2014,7,Maharashtra,Kolhapur,0,0,2.8,22.3,17.2,125.2,762,412.4,193.2,125.4,23.3,8.6,1692.4
107,2015,7,Maharashtra,Kolhapur,0.2,0,33.7,8.3,55.9,409.7,176.6,163.7,53.4,67.1,3.4,0,972
108,2005,7,Maharashtra,Aurangabad,0.2,0.1,0.9,0,1.4,43,254.2,106.3,224.7,68.7,0,0,699.5
108,2006,7,Maharashtra,Aurangabad,0,0,3.2,0,15.6,214.7,200.7,282.7,233,56.2,7.8,0,1013.9
108,2007,7,Maharashtra,Aurangabad,0,0,0,1.8,0,134.1,162.8,123,156,0,9.1,0,586.8
108,2008,7,Maharashtra,Aurangabad,0,0,39,1.8,0,73.5,88,123.9,314.4,40,3,0.6,684.2
108,2009,7,Maharashtra,Aurangabad,0,0,0.1,0.5,14.1,34.3,181.3,129.8,164.5,53.4,0,0,578
108,2012,7,Maharashtra,Aurangabad,0,0,0,6.8,16.3,52.1,124.1,72.4,83.9,49.2,0.1,0,404.9
108,2013,7,Maharashtra,Aurangabad,0,0.8,0,0.1,2.5,162.5,165.5,119.4,151.6,86,10.4,10.7,709.5
108,2014,7,Maharashtra,Aurangabad,4.4,5.5,67.9,7.6,7.4,19.8,142.1,152,97.9,12.4,47.4,17.8,582.2
108,2015,7,Maharashtra,Aurangabad,7.7,2.5,43.3,22.7,5.1,169.1,26.4,98,204.4,15.4,2.6,0,597.2
109,2005,7,Maharashtra,Parbhani,8.9,0.4,6,0.6,0.3,66.9,807.7,107.7,131.6,128.8,0,0,1258.9
109,2006,7,Maharashtra,Parbhani,0,0,11.4,0.1,8.8,104.7,101.6,497.1,148.7,65.5,0.8,0,938.7
109,2007,7,Maharashtra,Parbhani,0,0,0.2,1.2,0,157.8,222.7,192.4,223.2,0,20.3,0,817.8
109,2008,7,Maharashtra,Parbhani,3.5,0,7.1,12.1,0.5,110.4,152.6,128.9,239,19.7,35.3,0,709.1
109,2009,7,Maharashtra,Parbhani,0,0,0.3,1.4,23.4,78.2,166.2,213.9,129.3,62.2,0,0,674.9
109,2012,7,Maharashtra,Parbhani,0.5,0.2,0,2,1.5,101.8,198.4,111.1,172.9,85.4,1.1,0,674.9
109,2013,7,Maharashtra,Parbhani,2.8,14.2,4.9,9.8,8.4,143.3,369.6,150.8,183.6,87.4,7.7,17.5,1000
109,2014,7,Maharashtra,Parbhani,0,20.5,144.5,5.1,8.2,36.8,77.8,160.1,87,2.9,25,0,567.9
109,2015,7,Maharashtra,Parbhani,8.3,0.3,21.6,55.4,8.5,93.9,24.8,80.7,148.3,9.9,0,0,451.7
110,2005,7,Maharashtra,Beed,0,0,0,0,0,57.6,328.8,63.1,210.3,15.3,0,0,675.1
110,2006,7,Maharashtra,Beed,0,0,0,0,0,83.5,60.4,233,262.1,57.6,0,0,696.6
110,2007,7,Maharashtra,Beed,0,0,0,0,0,80.5,99,105.7,284.5,0,0,0,569.7
110,2008,7,Maharashtra,Beed,0,0,0,0,0,44.8,81.3,164.2,289.8,27,0,0,607.1
110,2009,7,Maharashtra,Beed,0,0,0,0,13.8,84.6,150.9,152.7,230.8,77.2,0,0,710
110,2012,7,Maharashtra,Beed,0,0,0,0,0,55.4,107.4,81.6,105,81.3,0.9,0,431.6
110,2013,7,Maharashtra,Beed,0,0,1.2,4.6,2.2,127.6,205,92.3,152.8,76.9,3,24.9,690.5
110,2014,7,Maharashtra,Beed,0,1.4,69.6,10.7,5.6,32,95.3,178.4,48.1,13.4,2.9,0,457.4
110,2015,7,Maharashtra,Beed,5.2,0,31.2,38.3,5.8,67.4,11.8,79.4,123.2,22.4,18.6,0,403.3
111,2005,7,Maharashtra,Nanded,20.5,1,16.1,2,0,26.3,391.3,125.8,246,54,0,0,883
111,2006,7,Maharashtra,Nanded,0,0,0,0,9.5,79.3,149.3,287.1,168.1,52,0,0,745.3
111,2007,7,Maharashtra,Nanded,0,0,0,0,0,144.5,94.2,191.2,157,0,0,0,586.9
111,2008,7,Maharashtra,Nanded,0,0,0,3,85.5,133.5,124.8,148.2,5.5,7.1,0,0,507.6
111,2009,7,Maharashtra,Nanded,0,0,0,0,11.5,70.3,125.3,132.8,98,56.2,0,0,494.1
111,2012,7,Maharashtra,Nanded,1,0,0,0,0,98.4,194.7,176.4,148.5,59.2,6.5,0,684.7
111,2013,7,Maharashtra,Nanded,1.7,33.2,0,15.5,20,197.3,452.4,199.6,132,109.7,13.9,0,1175.3
111,2014,7,Maharashtra,Nanded,0,19,96.4,10.9,6.4,30.9,82,191.6,99,10.7,8,0,554.9
111,2015,7,Maharashtra,Nanded,13.1,0,36,55.5,29.4,168.5,50.3,146.4,127.7,6.3,0,0,633.2
112,2005,7,Maharashtra,Osmanabad,0,0,5.6,6.8,3.6,61.9,347.3,172.4,231.7,31.5,0,0,860.8
112,2006,7,Maharashtra,Osmanabad,0,0,1,0.3,23.8,117.8,61.7,164.4,212.3,40,15.6,0,636.9
112,2007,7,Maharashtra,Osmanabad,0,0,0,0.2,0.7,197,67.1,129,227,0,0,0,621
112,2008,7,Maharashtra,Osmanabad,0,0,46.9,22.8,0,51.2,88.5,187.8,355.6,5.8,10.3,2.3,771.2
112,2009,7,Maharashtra,Osmanabad,0,0,0.4,2.4,26.5,49.9,105.1,230.1,206,93.2,0,0,713.6
112,2012,7,Maharashtra,Osmanabad,0,0,0,10.8,17.2,46.5,145.1,49.6,114.3,50.4,6.4,0,440.3
112,2013,7,Maharashtra,Osmanabad,0,0.6,10.6,7.9,10.9,111.3,238.4,76.5,210.2,62.7,4.7,2.4,736.2
112,2014,7,Maharashtra,Osmanabad,0,18.6,47.6,23.4,18.9,42.1,128.1,217.1,56,23,47.4,0.3,622.5
112,2015,7,Maharashtra,Osmanabad,8.2,0,20.6,42.3,16.2,77.4,20.5,99.2,139.1,46.3,6.7,0,476.5
113,2005,7,Maharashtra,Buldhana,11.7,10.8,1,10.6,0,37.7,191.4,130,141.6,39.2,0,0,574
113,2006,7,Maharashtra,Buldhana,0,0,78.2,0,36.3,106.7,191.5,465.5,146.6,40.1,12.9,0,1077.8
113,2007,7,Maharashtra,Buldhana,0,0,0,1,0.8,96.4,238.3,174,168,0,0,0,678.5
113,2008,7,Maharashtra,Buldhana,0,0,8,0,0,78.7,157.4,117.4,235.5,37.2,0,0,634.2
113,2009,7,Maharashtra,Buldhana,0,0,82,0,4,85,235.1,172.4,60.9,79.7,0,0,719.1
113,2012,7,Maharashtra,Buldhana,0,0,0,0,0,106.4,198.7,106.3,141.5,44.5,0,0,597.4
113,2013,7,Maharashtra,Buldhana,1.6,2.7,0.9,0,0,256.8,279.4,175.7,130.2,71.5,0,0,918.8
113,2014,7,Maharashtra,Buldhana,8.9,26.3,61.8,3.8,0.2,24.1,172.8,211.9,163.6,12.5,27.8,12.7,726.4
113,2015,7,Maharashtra,Buldhana,25,3,54.8,39.8,7.8,110,42.9,225.2,181.7,3.9,0,0,694.1
114,2005,7,Maharashtra,Akola,35.5,6.4,27.6,5.4,2.9,36.2,251.8,249.8,224.3,49.9,0,0,889.8
114,2006,7,Maharashtra,Akola,0,0,144.2,0,56,103.1,261.1,368.7,205.8,47.7,8.7,0,1195.3
114,2007,7,Maharashtra,Akola,0,0,0,12,0,130.9,321.5,228,218.2,0,4.6,0,915.2
114,2008,7,Maharashtra,Akola,14.3,0,29,0,0,79.5,124.8,115.9,217,9.9,3,0,593.4
114,2009,7,Maharashtra,Akola,0,0,6.5,0.2,44.8,81,249.2,171.6,86.2,43.9,0,0,683.4
114,2012,7,Maharashtra,Akola,7.9,0,0,0.7,3.7,130.8,293.5,154,199.5,34.4,0,0,824.5
114,2013,7,Maharashtra,Akola,13.2,18.1,1.9,0.7,0,315.7,317.3,280.5,233.2,154.2,0.1,0,1334.9
114,2014,7,Maharashtra,Akola,1.1,47.5,34.4,6.7,3.6,24.7,299.1,159.4,199.9,1.4,15.3,5.1,798.2
114,2015,7,Maharashtra,Akola,43.4,1,122.3,44.4,1.9,157.3,67.3,258.2,131.9,6.6,0,0,834.3
115,2005,7,Maharashtra,Amarawati,10.7,6.4,32.3,11.5,0,96.6,250.1,183.5,232.1,61.3,0,0,884.5
115,2006,7,Maharashtra,Amarawati,0,0,118.8,23.4,23,66.7,260.8,327.6,138.1,43.9,4.7,0,1007
115,2007,7,Maharashtra,Amarawati,0,4.2,13.4,3.6,16,214.3,357.8,261.3,227.1,0,0,0,1097.7
115,2008,7,Maharashtra,Amarawati,0,0,8,9,2,75,173.4,128.9,170.8,28.8,5,0,600.9
115,2009,7,Maharashtra,Amarawati,0,0,0,0,6,70.5,301.7,110.6,87.5,37.9,0,0,614.2
115,2012,7,Maharashtra,Amarawati,3.2,0,0,6.4,12,147.4,282.4,243.5,316.1,25,0.4,0.1,1036.5
115,2013,7,Maharashtra,Amarawati,16.1,4.3,6.7,2,2,286.6,307.3,258.1,131.5,99.6,0,0,1114.2
115,2014,7,Maharashtra,Amarawati,0.9,24.7,29,1.3,0.1,56.9,378.1,135.8,201.1,11.8,11.5,5.6,856.8
115,2015,7,Maharashtra,Amarawati,50,8.1,82.7,17.2,2.7,221.5,125.2,304.3,107.2,1.6,0,0,920.5
116,2005,7,Maharashtra,Yeotmal,81.8,14,18.8,11,13.8,164.8,488.1,257.2,164.8,79.9,0,1.3,1295.5
116,2006,7,Maharashtra,Yeotmal,0,0,57.6,14,27.9,112,351.7,403.8,205.3,106.8,10.9,0,1290
116,2007,7,Maharashtra,Yeotmal,0,0,4.6,1,14.4,122,250.4,176,216.1,5.4,6.2,0,796.1
116,2008,7,Maharashtra,Yeotmal,0,0,72.4,7.2,5.2,83.4,178.1,196.5,130.6,31.1,0,0,704.5
116,2009,7,Maharashtra,Yeotmal,0,0,1.2,0,10.2,99.4,142.3,128.1,108.3,10,0,0,499.5
116,2012,7,Maharashtra,Yeotmal,0,0,0,0,0,151.2,352.4,185.3,192.3,41.8,5.7,0,928.7
116,2013,7,Maharashtra,Yeotmal,1.9,7.7,2,2.8,0,343.9,479.4,242,108.6,129,0.2,0,1317.5
116,2014,7,Maharashtra,Yeotmal,0,9.3,70.4,1.6,0.8,59.1,206.1,209.9,202.6,3.8,0,0,763.6
116,2015,7,Maharashtra,Yeotmal,22.3,3.9,59,19,9.8,204.9,85.1,203.7,169.7,2.1,0,0,779.5
117,2005,7,Maharashtra,Wardha,88.7,8.7,26,11.9,1.6,182.1,323.5,214.5,228.4,85,0,3.9,1174.3
117,2006,7,Maharashtra,Wardha,0,0,80.6,27.2,52.4,108.3,357.8,302.1,115.3,36,17.3,0,1097
117,2007,7,Maharashtra,Wardha,0,2.2,7.8,6.6,6.6,336,413.3,272.6,257.9,0.7,11,0,1314.7
117,2008,7,Maharashtra,Wardha,0,0,28.5,2.5,2.8,80,322.9,194.6,167.1,20.2,0,0,818.6
117,2009,7,Maharashtra,Wardha,0,0,0,3.8,19,78.1,290.8,162.8,87.1,23.7,0,0,665.3
117,2012,7,Maharashtra,Wardha,5.9,0.5,0,2,2,112.9,211.3,203.2,309.4,24.7,8.1,0,880
117,2013,7,Maharashtra,Wardha,16.5,16.3,5.8,7.5,0,306.9,495.1,168.9,94.4,115.9,0,0,1227.3
117,2014,7,Maharashtra,Wardha,0,19.7,41.3,0.3,4,73,400.5,119.5,172.2,22.9,3.8,0,857.2
117,2015,7,Maharashtra,Wardha,13.8,9.6,69,18.2,7.1,233.2,194.1,301.6,136.5,8.7,0,0,991.8
118,2005,7,Maharashtra,Nagpur,98.3,13.3,19.8,11.2,12,190,421.1,178.8,294.9,89.1,0,0.8,1329.3
118,2006,7,Maharashtra,Nagpur,0,0,91,25.8,39.2,108.5,344.3,296.1,145.6,7.9,18,0,1076.4
118,2007,7,Maharashtra,Nagpur,0,2.4,8,3.5,6.6,251.5,402.1,288.8,220.7,29.3,37.8,0,1250.7
118,2008,7,Maharashtra,Nagpur,0,0,18.5,4.6,15.1,198.3,298.6,188.8,100.1,16.8,0,0,840.8
118,2009,7,Maharashtra,Nagpur,0,0,9.2,0,20.3,95.4,463.7,183.7,107,50.9,0,0,930.2
118,2012,7,Maharashtra,Nagpur,9.2,7,0,1.7,1.8,67,338.7,282.9,273.9,19.4,18.3,0,1019.9
118,2013,7,Maharashtra,Nagpur,6.9,8.1,8.4,0.7,0,390,478.7,339.3,101.6,109.8,0,0,1443.5
118,2014,7,Maharashtra,Nagpur,0.3,26.3,38.4,2.8,11.9,92.3,402.8,133,125.1,26.9,7.5,0.4,867.7
118,2015,7,Maharashtra,Nagpur,7.8,15.1,69.1,32.5,14,277.2,173.7,382.3,136.9,13,0.2,0,1121.8
119,2005,7,Maharashtra,Bhandara,11.5,119.1,2.1,8.1,14.6,253.4,445.7,367.8,457.3,117.9,0,0,1797.5
119,2006,7,Maharashtra,Bhandara,0,0,42.3,32.4,40.6,73.1,552.4,413.8,189.7,3,0,0,1347.3
119,2007,7,Maharashtra,Bhandara,0,250.7,307.3,218.7,212.5,20.1,0,0,0,0,0,0,1009.3
119,2008,7,Maharashtra,Bhandara,179.1,308.3,295.1,98.3,0.7,0,0,0,0,0,0,0,881.5
119,2009,7,Maharashtra,Bhandara,0,71.7,481.6,223,133.8,17.9,0,0,0,0,0,0,928
119,2012,7,Maharashtra,Bhandara,52.1,0,0,0,0,137.4,409.2,526.6,233.4,8.6,25.5,0,1392.8
119,2013,7,Maharashtra,Bhandara,0,15.4,5.6,2.3,0,403,590.5,535.3,91.1,121.5,0,0,1764.7
119,2014,7,Maharashtra,Bhandara,0,33.9,36.7,5.8,14.1,70.5,466.2,228.9,149.8,6.3,0,0,1012.2
119,2015,7,Maharashtra,Bhandara,10.9,2.4,86.7,32.1,14.8,258.6,251.2,350.5,158.4,1.4,0,2.2,1169.2
120,2005,7,Maharashtra,Chandrapur,135,16.9,11,11.9,13.7,197.1,529.1,304.2,263.6,107.6,0,12.7,1602.8
120,2006,7,Maharashtra,Chandrapur,0,0,65.3,49.7,38.5,147.6,455.5,336.5,143.3,27.6,6.3,0,1270.3
120,2007,7,Maharashtra,Chandrapur,0,0,9.8,22.8,10.1,343.1,339.5,386.3,264.1,73.1,6.4,0,1455.2
120,2008,7,Maharashtra,Chandrapur,2.6,12.7,53.5,2.9,3.2,141.5,318.2,398.6,133.9,7.3,0,0,1074.4
120,2009,7,Maharashtra,Chandrapur,0,0,1.8,7.4,12.9,64.3,335.8,186,64.8,49.7,0,0,722.7
120,2012,7,Maharashtra,Chandrapur,7.8,0,0,2.3,0,102.8,444.3,455.2,253.2,54.3,18.4,0,1338.3
120,2013,7,Maharashtra,Chandrapur,4,25.7,1.1,4.6,1.9,425.4,785.7,344.4,113.8,197.7,0,0,1904.3
120,2014,7,Maharashtra,Chandrapur,0,5.7,61.3,1.1,9.7,69.4,309,178.3,277,12,1,0,924.5
120,2015,7,Maharashtra,Chandrapur,35.5,2.2,59.8,26.8,34.2,331.6,154.7,294,246.1,6.8,0,0,1191.7
121,2005,3,Gujarat,Ahmedabad,0,0,0,0,0,364,268,190,320,0,0,0,1142
121,2006,3,Gujarat,Ahmedabad,0,0,0,0,0,95,461,274,111,0,0,0,941
121,2007,3,Gujarat,Ahmedabad,0,0,0,0,0,99,362,294,109,0,0,0,864
121,2008,3,Gujarat,Ahmedabad,0,0,0,0.7,0,26.7,221.9,233.6,273.5,8.4,0,2,766.8
121,2009,3,Gujarat,Ahmedabad,0,0,0,0,0,4.7,265.5,103.2,8.8,4.9,0,0,387.1
121,2012,3,Gujarat,Ahmedabad,0,0,0,0.3,0,25.8,66.1,133.1,181.4,0,0,0,406.7
121,2013,3,Gujarat,Ahmedabad,0,0,0.1,10.6,0,126,333.2,159.9,235.6,63.3,0.3,0,929
121,2014,3,Gujarat,Ahmedabad,1.5,0,0,5.1,1.5,5.3,364.6,108.1,203.2,0.1,8.7,0,698.1
121,2015,3,Gujarat,Ahmedabad,2,0,6.2,4.8,2,115,206,24.5,55.2,0,0,0,415.7
122,2005,3,Gujarat,Amreli,0,0,0,0,0,499,130,67,375,0,0,0,1071
122,2006,3,Gujarat,Amreli,0,0,0,0,0,179,483,82,76,3,0,0,823
122,2007,3,Gujarat,Amreli,0,0,0,0,0,118,274,326,343,3,0,0,1064
122,2008,3,Gujarat,Amreli,0,0,0,4.2,0,72.1,237,90.7,300.6,23.8,0,0,728.4
122,2009,3,Gujarat,Amreli,0,0,0,0,0,56.4,360.4,70.8,16.9,5.2,0,0,509.7
122,2012,3,Gujarat,Amreli,0,0,0,0.1,0,42.1,53.4,55,180.1,14,0,0,344.7
122,2013,3,Gujarat,Amreli,0,0,0,36.2,1.1,194.8,242.6,99.1,238.3,89.1,0,0,901.2
122,2014,3,Gujarat,Amreli,3.8,0,0,1,6.6,18.4,201.6,156.4,126.8,10.7,11.8,0,537.1
122,2015,3,Gujarat,Amreli,2.2,0,19.5,8.4,3.3,415.9,111.5,14.4,201.3,3.8,2.5,0,782.8
123,2005,3,Gujarat,Banaskantha,0,0,0,0,0,90,197,158,300,0,0,0,745
123,2006,3,Gujarat,Banaskantha,0,0,0,0,0,59,278,839,195,0,0,0,1371
123,2007,3,Gujarat,Banaskantha,0,0,0,0,0,44,520,217,63,0,0,0,844
123,2008,3,Gujarat,Banaskantha,0,0.1,0,7.6,0,27.5,88.2,312,102,1.1,0,0.6,539.1
123,2009,3,Gujarat,Banaskantha,0,0,0.3,0,0,9.9,283.1,74.1,2.5,0,0,0,369.9
123,2012,3,Gujarat,Banaskantha,0,0,0,0,0,22.6,109.5,133,173.9,0.2,0,0,439.2
123,2013,3,Gujarat,Banaskantha,0,3.9,0.3,9.5,0,130.3,314.4,162.6,265.8,79.5,0,0,966.3
123,2014,3,Gujarat,Banaskantha,3.4,0,0,0,5.7,3.7,152.1,87.9,277.2,0,0,0,530
123,2015,3,Gujarat,Banaskantha,2.1,0,2.4,6.8,0,50.9,712.2,32.6,27.9,0,0,0,834.9
124,2005,3,Gujarat,Bharuch,0,0,0,0,0,403,154,90,242,0,0,0,889
124,2006,3,Gujarat,Bharuch,0,0,0,0,0,60,544,226,85,5,0,0,920
124,2007,3,Gujarat,Bharuch,0,0,0,0,0,72,436,205,187,0,0,0,900
124,2008,3,Gujarat,Bharuch,0,0,0,3,0,47.1,267.7,226.3,209.7,2.8,0.9,0,757.5
124,2009,3,Gujarat,Bharuch,0,0,0,0,0,12,250.8,81.2,44.7,38.4,0,0,427.1
124,2012,3,Gujarat,Bharuch,0,0,0,0,0,38.7,73.2,91.7,192.4,5.7,0,0,401.7
124,2013,3,Gujarat,Bharuch,0,0,0,0.1,0,144.7,348.6,154.2,474.8,42.7,0,0,1165.1
124,2014,3,Gujarat,Bharuch,1.1,0,0,0,0,23.5,317.8,136.6,141.8,0,0.2,0,621
124,2015,3,Gujarat,Bharuch,1.2,0,8.9,2.4,1.3,147.7,167.6,12.9,109.8,1.6,0,0,453.4
125,2005,3,Gujarat,Vadodara / Baroda,0,0,0,0,0,448,370,165,345,0,0,0,1328
125,2006,3,Gujarat,Vadodara / Baroda,0,0,0,0,0,101,689,713,157,13,0,0,1673
125,2007,3,Gujarat,Vadodara / Baroda,0,0,0,0,0,123,534,256,270,0,0,0,1183
125,2008,3,Gujarat,Vadodara / Baroda,0,0,0,0.7,0,32.3,264.3,353.2,192.1,8,0.5,0.1,851.2
125,2009,3,Gujarat,Vadodara / Baroda,0,0,0,0,0,12.8,308.1,123,40.3,28.8,0,0,513
125,2012,3,Gujarat,Vadodara / Baroda,0,0,0,0,0,15.5,135.9,260,211.5,1.7,0,0,624.6
125,2013,3,Gujarat,Vadodara / Baroda,0,0,0,0.6,0,136,466.4,274.5,522.8,41.7,0.1,0,1442.1
125,2014,3,Gujarat,Vadodara / Baroda,18.7,1.9,0.1,0,0.1,6.2,321.2,118.8,243.6,3.5,1.5,0,715.6
125,2015,3,Gujarat,Vadodara / Baroda,0,0,4.9,1.9,0.9,106.3,227.5,20.4,67.2,0.5,2.1,0,431.7
126,2005,3,Gujarat,Bhavnagar,0,0,0,0,0,393,120,94,317,0,0,0,924
126,2006,3,Gujarat,Bhavnagar,0,0,0,0,0,127,453,93,59,1,0,0,733
126,2007,3,Gujarat,Bhavnagar,0,0,0,0,0,104,279,297,313,2,0,0,995
126,2008,3,Gujarat,Bhavnagar,0,0,0,1.9,0,39.8,221.1,186.6,279.6,11.7,0,0,740.7
126,2009,3,Gujarat,Bhavnagar,0,0,0,0,0,26.2,256.2,46.3,35.4,16.8,0,0,380.9
126,2012,3,Gujarat,Bhavnagar,0,0,0,0,0.7,53.2,89.8,79.1,142.3,16.4,0,0,381.5
126,2013,3,Gujarat,Bhavnagar,0,0,0,44.1,0,181.9,256.7,151.7,245.2,53.5,0.1,0,933.2
126,2014,3,Gujarat,Bhavnagar,0.8,0,0,0,1.9,20.6,222,122.8,111.4,10.4,5.9,0,495.8
126,2015,3,Gujarat,Bhavnagar,1.4,0,6.9,5.3,1.2,262,105,37,137.1,0.4,0,0,556.3
127,2005,3,Gujarat,Valsad,0,0,0,0,0,414,329,202,340,0,0,0,1285
127,2006,3,Gujarat,Valsad,0,0,0,0,0,317,1084,823,199,25,0,0,2448
127,2007,3,Gujarat,Valsad,0,0,0,0,0,250,768,730,497,0,0,0,2245
127,2008,3,Gujarat,Valsad,0,0,0,0,0,225.1,755.1,892.2,364.3,9.6,0,0,2246.3
127,2009,3,Gujarat,Valsad,0,0,0,0,0,115,1181,204.6,234,96.3,0,0,1830.9
127,2012,3,Gujarat,Valsad,0,0,0,0,0,105.3,523.9,358.1,472.2,37.7,0,0,1497.2
127,2013,3,Gujarat,Valsad,0,0,0,1.8,0.3,687.5,1093.2,425.5,538.1,57.7,0,0,2804.1
127,2014,3,Gujarat,Valsad,1.2,0,0,0,0,64.2,1154.4,448.5,287.1,6.7,8,0,1970.1
127,2015,3,Gujarat,Valsad,0,0,10.4,0,0,372.4,561,197.5,304.2,15.6,0,0,1461.1
128,2005,3,Gujarat,Dangs,0,0,0,0,0,1450,833,774,745,0,0,0,3802
128,2006,3,Gujarat,Dangs,0,0,0,0,0,193,1269,954,151,59,0,0,2626
128,2007,3,Gujarat,Dangs,0,0,0,0,0,258,832,518,252,0,0,0,1860
128,2008,3,Gujarat,Dangs,0,0,0,0,0,65,546,1071,784,127,0,0,2593
128,2009,3,Gujarat,Dangs,0,0,0,0,0,37,866,154,250,166,0,0,1473
128,2012,3,Gujarat,Dangs,0,0,0,0,0,79,471.5,637.7,218.7,43.3,0,0,1450.2
128,2013,3,Gujarat,Dangs,0,0.3,0,3,0,209.4,521.5,400.5,460.2,44.4,2.7,0,1642
128,2014,3,Gujarat,Dangs,0.5,0.5,5.5,0,5.5,18,557,270.5,280,65.5,0,0,1203
128,2015,3,Gujarat,Dangs,0,0,9.5,62,2,179,443.7,84,329.5,55.5,8.5,0,1173.7
129,2005,3,Gujarat,Jamnagar,0,0,0,0,0,137,183,84,213,0,0,0,617
129,2006,3,Gujarat,Jamnagar,0,0,0,0,0,53,360,238,115,0,0,0,766
129,2007,3,Gujarat,Jamnagar,0,0,0,0,0,143,269,594,167,0,0,0,1173
129,2008,3,Gujarat,Jamnagar,0.5,0.7,0.1,0,0,139.2,156.9,83.7,192.6,0.8,0.5,2.5,577.5
129,2009,3,Gujarat,Jamnagar,0,0,0,0,0,128.4,629.7,142.8,12.5,4.4,0,0,917.8
129,2012,3,Gujarat,Jamnagar,0,0,0,0,0,17.5,38.2,21.8,288.9,0,0,0.8,367.2
129,2013,3,Gujarat,Jamnagar,1.3,0.6,0.1,0,0,180.9,236.6,115.8,362.2,36.6,0,0,934.1
129,2014,3,Gujarat,Jamnagar,0,0,0,0,0,18.1,183.9,214.7,119.4,4,1.4,0,541.5
129,2015,3,Gujarat,Jamnagar,1.1,0,2.4,0,0,126.1,174.7,19.2,115.3,11.2,0,0,450
130,2005,3,Gujarat,Junagadh,0,0,0,0,0,372,174,85,330,0,0,0,961
130,2006,3,Gujarat,Junagadh,0,0,0,0,0,145,527,213,118,6,0,0,1009
130,2007,3,Gujarat,Junagadh,0,0,0,0,0,139,231,890,326,6,0,0,1592
130,2012,3,Gujarat,Junagadh,0,0,0,0.4,0,17.4,70.5,66.4,275.1,0,0,0,429.8
130,2013,3,Gujarat,Junagadh,0,0,0,0.6,0,404.7,368.2,100.7,241.8,76.4,0,0,1192.4
130,2014,3,Gujarat,Junagadh,0,0,1.1,0.6,0,119.5,258.1,300.8,213.8,20.4,16.1,0,930.4
130,2015,3,Gujarat,Junagadh,3.4,0,8.2,4.5,0,237.9,149.7,12.2,199.2,6.2,1.9,0,623.2
131,2005,3,Gujarat,Kheda,0,0,0,0,0,307,494,150,322,0,0,0,1273
131,2006,3,Gujarat,Kheda,0,0,0,0,0,57,611,628,91,1,0,0,1388
131,2007,3,Gujarat,Kheda,0,0,0,0,0,58,501,383,172,0,0,0,1114
131,2008,3,Gujarat,Kheda,0,0,0,0,0,35.9,207,313.5,201.5,0,0,0.2,758.1
